zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,homeStatus,imageLink,daysOnZillow,isFeatured,shouldHighlight,brokerId,zestimate,rentZestimate,listing_sub_type,openHouse,isUnmappable,mediumImageLink,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,open_house_info,timeOnZillow,hiResImageLink,watchImageLink,tvImageLink,tvCollectionImageLink,tvHighResImageLink,desktopWebHdpImageLink,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,unit,lotAreaValue,lotAreaUnit,dateSold,videoCount,group_type,grouping_name,priceSuffix,providerListingID,newConstructionType,datePriceChanged,priceChange,priceReduction,isRentalWithBasePrice,comingSoonOnMarketDate
18475450,14 Bobolink Rd,94563,Orinda,CA,37.899934,-122.197384,2850000.0,5.0,5.0,3597.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,0,False,False,0,2269700.0,6920.0,True,Sun. 2-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,2850000.0,,1632552501000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,486820.0,,0.5286960514233241,acres,,,,,,,,,,,,
18474699,3 Valley View Ln,94563,Orinda,CA,37.901088,-122.182374,2899000.0,6.0,6.0,5409.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,0,False,False,0,3492500.0,10344.0,True,Sat. 1-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,2899000.0,,1632533891000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,2855000.0,,1.3199954086317722,acres,1184742000000.0,,,,,,,,,,,
18475955,179 Camino Pablo,94563,Orinda,CA,37.890377,-122.200423,949000.0,1.0,2.0,1112.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,0,False,False,0,1127800.0,3491.0,True,Sat. 2-4:30pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,949000.0,,1632479288000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,940804.0,,0.27146464646464646,acres,1529305200000.0,,,,,,,,,,,
18477876,3 Owl Hill Ct,94563,Orinda,CA,37.869495,-122.173092,1515000.0,2.0,3.0,1519.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,0,False,False,0,1671300.0,4843.0,True,Sat. 1-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1515000.0,,1632450805000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1395962.0,,0.6391184573002755,acres,1525330800000.0,,,,,,,,,,,
89036801,136 Manzanita Dr,94563,Orinda,CA,37.894817,-122.201724,2695000.0,4.0,4.0,3922.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,3,False,False,0,2740300.0,9547.0,True,Sun. 2-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,2695000.0,,1632207824000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,2232630.0,,1.2699954086317722,acres,1345014000000.0,,,,,,,,,,,
18478128,30 Owl Hill Rd,94563,Orinda,CA,37.869856,-122.172795,1799000.0,2.0,3.0,2217.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,6,False,False,0,1958700.0,5469.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1799000.0,,1631942001000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1219395.0,,0.9366391184573003,acres,1045728000000.0,,,,,,,,,,,
18475825,24 Crescent Dr,94563,Orinda,CA,37.889451,-122.205346,1250000.0,3.0,3.0,1588.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,8,False,False,0,1259100.0,3995.0,True,Sun. 2-5pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1250000.0,,1631837909000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1102706.0,,5600.0,sqft,1539068400000.0,,,,,,,,,,,
18479023,60 Dolores Way,94563,Orinda,CA,37.8443,-122.15838,1399000.0,3.0,4.0,2013.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,11,False,False,0,1555700.0,5400.0,True,Sun. 1-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1399000.0,,1631575685000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,145008.0,,0.5881542699724518,acres,,,,,,,,,,,,
18476841,69 Singingwood Ln,94563,Orinda,CA,37.913636,-122.174708,2499000.0,3.0,5.0,3012.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,13,False,False,0,2499200.0,6541.0,True,Sat. 12-2pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,2499000.0,,1631351291000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,697882.0,,1.0269972451790634,acres,,1.0,,,,,,,,,,
301029530,30 Adobe Ln,94563,Orinda,CA,37.843406,-122.152493,1195000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,13,False,False,0,,2699.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1195000.0,,1631333889000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1124724.0,,0.6899908172635445,acres,,,,,,,,,,,,
2075613256,52 Mira Loma Rd,94563,Orinda,CA,37.88701,-122.190117,1975000.0,5.0,6.0,3291.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,16,False,False,0,,,True,Sun. 2-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1975000.0,,1631151201000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,,,0.3443526170798898,acres,1515052800000.0,1.0,,,,,,,,,,
18474979,57-59 La Espiral,94563,Orinda,CA,37.897618,-122.183333,2795000.0,4.5,5.0,3708.0,MULTI_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,17,False,False,0,1872200.0,5999.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,2795000.0,,1631055207000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1485042.0,,0.8034894398530762,acres,1551945600000.0,,,,,,,1630998000000.0,100000.0,,,
68032643,243 El Toyonal,94563,Orinda,CA,37.882783,-122.205948,1650000.0,2.0,2.0,1747.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,22,False,False,0,1650000.0,4964.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1650000.0,,1630625310000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1045394.0,,1.5599862258953168,acres,1469602800000.0,,,,,,,,,,,
2075916815,59 La Espiral Rd,94563,Orinda,CA,37.897644,-122.183154,2795000.0,5.0,5.0,3708.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,27,False,False,0,,,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,2795000.0,,1630116191000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,,,0.8034894398530762,acres,1551772800000.0,,,,,,BUILDER_SPEC,1630738800000.0,100000.0,,,
2068681451,57 La Espiral,94563,Orinda,CA,37.897619,-122.183333,2795000.0,,,,MULTI_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,28,False,False,0,2795000.0,7911.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,2795000.0,,1630047600000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,,,0.8034894398530762,acres,,,,,,,,1630998000000.0,100000.0,,,
2070796198,270 Lomas Cantadas,94563,Orinda,CA,37.880295,-122.214052,2999000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,30,False,False,0,,,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,2999000.0,,1629862687000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,,,27.589990817263544,acres,,1.0,,,,,,,,,,
2068720268,270A Lomas Cantadas,94563,Orinda,CA,37.883189,-122.211998,1299000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,30,False,False,0,,,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1299000.0,,1629862687000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,,,18.65,acres,,,,,,,,,,,,
18480182,8 Patricia Rd,94563,Orinda,CA,37.878124,-122.20045,2000000.0,4.0,5.0,2513.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,33,False,False,0,2126600.0,6747.0,True,Sun. 1-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,2000000.0,,1629618191000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,821321.0,,8200.0,sqft,958633200000.0,,,,,,,1632121200000.0,-300000.0,"$300,000 (Sep 20)",,
18475860,58 Camino Del Diablo,94563,Orinda,CA,37.887519,-122.210624,3900000.0,6.0,4.0,4600.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,63,False,False,0,,,True,Sun. 1-3pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,3900000.0,,1627007310000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1250580.0,,0.39944903581267216,acres,,1.0,,,,,,1630998000000.0,-350000.0,"$350,000 (Sep 7)",,
18479498,46 Ivy Dr,94563,Orinda,CA,37.853607,-122.147861,1599000.0,3.0,4.0,1871.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,71,False,False,0,1599000.0,4840.0,True,Sun. 1-3pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1599000.0,,1626327309000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1198481.0,,0.3122130394857668,acres,1501570800000.0,,,,,,,,,,,
18476261,22 South Trl,94563,Orinda,CA,37.882276,-122.199491,1495000.0,3.0,3.0,2709.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,78,False,False,0,1495000.0,5965.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1495000.0,,1625771887000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1447471.0,,0.3181818181818182,acres,1478764800000.0,,,,,,,1628233200000.0,-90000.0,"$90,000 (Aug 6)",,
2070064956,46 Cedar Ter,94563,Orinda,CA,37.861437,-122.160934,1400000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,96,False,False,0,,2600.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1400000.0,,1624165471000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,,,3.9300045913682276,acres,,,,,,,,,,,,
18477884,26 Oakwood Rd,94563,Orinda,CA,37.871154,-122.174505,3690000.0,8.0,4.0,5067.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,97,False,False,0,3690000.0,10779.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,3690000.0,,1624083874000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1910075.0,,0.7800045913682278,acres,1373958000000.0,,,,,,,,,,,
18478475,21 Keith Dr,94563,Orinda,CA,37.867237,-122.154726,2426200.0,4.0,5.0,4679.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,107,False,False,0,3204100.0,9663.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,2426200.0,,1623241193000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,2626936.0,,1.0100091827364555,acres,1564124400000.0,,,,,,,,,,True,
2070411770,0 Bobolink Rd,94563,Orinda,CA,37.899633,-122.197393,2000000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,111,False,False,0,,2613.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,2000000.0,,1622874861000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,,,0.5070018365472911,acres,,,,,,,,,,,,
95392327,23 Kittiwake Rd,94563,Orinda,CA,37.899675,-122.20046,575000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,132,False,False,0,,2549.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,575000.0,,1621124980000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,55444.0,,0.4300045913682277,acres,,,,,,,,1631170800000.0,-50000.0,"$50,000 (Sep 9)",,
301028155,80 Adobe Ln,94563,Orinda,CA,37.843749,-122.155065,1800000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,160,False,False,0,,2697.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1800000.0,,1618632574000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1124724.0,,1.6600091827364554,acres,,,,,,,,,,,,
2071962670,0 La Espiral,94563,Orinda,CA,37.893941,-122.18192,349000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,170,False,False,0,,2300.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,349000.0,,1617831060000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,,,0.5968778696051423,acres,,,,,,,,1624604400000.0,-20000.0,,,
18475437,1 Miner Rd,94563,Orinda,CA,37.897941,-122.192489,899000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,202,False,False,0,,2300.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,899000.0,,1615001066000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,707810.0,,1.2,acres,1389600000000.0,,,,,,,,,,,
2073405492,108 Kristin Ln,94563,Orinda,CA,37.867856,-122.151405,449000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,213,False,False,0,,2594.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,449000.0,,1614129425000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,,,2.6399908172635445,acres,,,,,,,,1614153600000.0,30000.0,,,
95378948,38 Oakridge Ln,94563,Orinda,CA,37.884317,-122.164522,769000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,221,False,False,0,,2499.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,769000.0,,1613426198000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,493211.0,,1.859504132231405,acres,1486713600000.0,,,,,,,1630652400000.0,-20000.0,"$20,000 (Sep 3)",,
18474705,38 Valley View Rd,94563,Oakland,CA,37.902232,-122.18648,400000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,241,False,False,0,,,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,400000.0,,1611675344000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,3213439.0,,0.2999540863177227,acres,1065769200000.0,,,,,,,,,,,
2133570621,20 Lucille Way,94563,Orinda,CA,37.87229,-122.185402,125000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,247,False,False,0,,2594.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,125000.0,,1611115543000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,,,6000.0,sqft,,,,,,,,1628578800000.0,-25000.0,"$25,000 (Aug 10)",,
95417336,42 Charles Hill Cir,94563,Orinda,CA,37.89967,-122.16549,499000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,290,False,False,0,,2499.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,499000.0,,1607472480000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,361938.0,,0.5968778696051423,acres,985766400000.0,,,,,,,1625036400000.0,-26000.0,"$26,000 (Jun 30)",,
